NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.592668024,0.117259552,0.572934974,0.853676074,0.964357156,0.786262399,0.807997182,0.531676584,0.400946923,0.764513873,0.777135146,0.584704313
0.294053761,0.214486922,0.685123153,0.818834081,0.562340967,0.737064009,0.666666667,0.48496732,0.390057361,0.567256449,0.695918367,0.746701847
0.145381526,0.525829255,0.88648777,0.9378119,0.938491421,0.63698967,0.333570793,0.421672556,0.840766238,0.873966942,0.908659845,0.858472998
0.187214612,0.523232323,0.862612613,0.901009604,0.926639496,0.669257951,0.59144099,0.27251462,0.648854962,0.836065574,0.813154587,0.727123288
0.105900151,0.498634626,0.849984816,0.911728847,0.944149876,0.701412239,0.625998084,0.337438424,0.587368421,0.849533224,0.84992343,0.747276688
-0.018463371,0.535087719,0.873437915,0.908434934,0.913043478,0.682533937,0.631067961,0.242014077,0.464114833,0.837681159,0.859641355,0.771943781
0.130071599,0.330058062,0.694214876,0.913442855,0.473407056,0.5391868,0.653638004,0.605263158,0.838226483,0.865644955,0.806265274,0.503663004
0.737970462,0.343542624,0.569037657,0.464625569,0.546341463,0.692132269,0.798399308,0.527138914,0.690140845,0.579462103,0.656963726,0.549359119
0.102066374,0.455062571,0.759631972,0.920115298,0.944841675,0.734967227,0.699139898,0.27148847,0.571944612,0.828947368,0.798346348,0.714917127
0.153616258,0.735491512,0.941495125,0.932792584,0.881217277,0.25203252,0.227456258,0.2934519,0.849191116,0.897666068,0.82160555,0.79946459
0.253121453,0.701640595,0.937251937,0.91243704,0.866620713,0.263319279,0.443548387,0.396840149,0.838049874,0.881559942,0.804540024,0.78744439
0.593509821,0.729336966,0.750728863,0.831063928,0.883864062,0.602661597,0.834072198,0.672743642,0.775299693,0.544280443,0.64742268,0.631477927
0.136887608,0.434491164,0.798352295,0.902375359,0.963212203,0.781748319,0.812791878,0.326688815,0.719505009,0.895828532,0.867175896,0.875523639
0.22242099,0.67176781,0.902892562,0.896907216,0.874591268,0.68503937,0.645482234,0.320735952,0.779224455,0.891853933,0.838872528,0.868106879
0.250707414,0.650290544,0.881593111,0.916132215,0.889556288,0.675590551,0.607056937,0.311796378,0.782818259,0.880639098,0.84359093,0.847877358
0.143227479,0.326781327,0.602645026,0.850613155,0.967501098,0.223955712,0.714960364,0.174817313,0.729879741,0.875728155,0.894171779,0.859975718
0.131961259,0.374917925,0.628056628,0.826432218,0.978775913,0.406774669,0.757596449,0.162818236,0.319771138,0.667702606,0.881116053,0.885113269
0.147982063,0.365079365,0.774030354,0.908571429,0.911111111,0.452461227,0.746094392,0.187716691,0.705846896,0.875598086,0.875173922,0.805582762
0.119081779,0.360675513,0.674660718,0.841345391,0.863659317,0.499451153,0.375320395,0.400206825,0.745825603,0.776803333,0.771113831,0.716917923
0.117420597,0.263241107,0.712772219,0.866160932,0.99443517,0.783950617,0.830258303,0.464841319,0.772712681,0.862361937,0.894409938,0.817027417
0.234989648,0.171492205,0.610807334,0.855799373,1,0.796616471,0.822509919,0.454314721,0.810096154,0.876168224,0.904203324,0.833035182
0.116472546,0.721545791,0.927734375,0.939619136,0.925237422,0.492063492,0.648310173,0.459528362,0.879586077,0.926164413,0.929876128,0.808745583
0.115843271,0.071877181,0.502543507,0.893055556,1,0.16827853,0.788375559,0.269421488,0.318594104,0.669847328,0.83255814,0.714285714
0.141617601,0.10403397,0.493739793,0.888859346,1,0.056078284,0.824216349,0.26445744,0.371462264,0.686687914,0.809338521,0.715401786
0.136480687,0.25210084,0.516977523,0.781648037,0.748330765,0.034259858,0.650552786,0.343552149,0.438148917,0.60709286,0.717974181,0.551849476
0.159171299,0.206632653,0.624540938,0.884864659,0.937102064,0.725466826,0.660312701,0.348606338,0.185434929,0.161020882,0.167082294,0.21468371
0.134223472,0.08985025,0.122608079,0.0965668,0.086014445,0.414802065,0.684537685,0.700519603,0.88102288,0.909066451,0.822519509,0.674698795
0.145074627,0.497127223,0.842622951,0.857764877,0.85258084,0.698332396,0.296387927,0.474309474,0.865598346,0.876670092,0.835883171,0.761696546
0.184336199,0.193872161,0.512562814,0.708494784,0.920298879,0.809768638,0.85169669,0.559322034,0.208990272,0.224460432,0.190832966,0.193485342
0.109927361,0.100321027,0.30740276,0.653155036,0.868660217,0.849149618,0.863316111,0.628140704,0.395752059,0.432283858,0.869918699,0.86998876
0.102119461,0.307167235,0.707374631,0.906272531,0.90619434,0.786103542,0.624050215,0.269076305,0.310562935,0.81844946,0.842280483,0.802975472
0.092482916,0.14135514,0.405468296,0.707424543,0.870241642,0.786259542,0.811035156,0.517003874,0.240044659,0.243347474,0.319004525,0.355534412
0.152716593,0.660270078,0.902284551,0.889269177,0.825246195,0.503875969,0.165808445,0.396965866,0.844671884,0.905260534,0.858957512,0.768971332
0.316394434,0.671818759,0.824553766,0.809225258,0.780211185,0.47826087,0.291418862,0.454341737,0.735521833,0.794166208,0.780482097,0.72810837
0.112077295,0.290429043,0.831954724,0.904019834,0.921433744,0.577562099,0.522858644,0.180140598,0.62248762,0.771620487,0.83764496,0.797534069
0.108858058,0.392145703,0.735154725,0.795467751,0.996981588,0.830278344,0.849441286,0.561964147,0.527546572,0.702828893,0.85012087,0.82538518
0.108391608,0.058275058,0.555444054,0.871589085,0.986078886,0.874528929,0.911137917,0.650613115,0.124757093,0.53784633,0.864498645,0.851544337
