NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.861420017,0.696606786,0.457502623,0.201324503,0.140594059,0.096050269,0.273952096,0.854761905,0.917587477,0.92935197,0.878086763,0.741635688
0.877767936,0.726456248,0.468449198,0.189258312,0.125412541,0.127184466,0.192217899,0.894327391,0.902578797,0.929304447,0.845864662,0.663551402
0.846153846,0.719041614,0.323728814,0.185106383,0.134545455,0.079875056,0.410404624,0.902140673,0.86746988,0.89244713,0.822121441,0.625222476
0.829511034,0.684210526,0.472166998,0.196137598,0.14456869,0.043363995,0.25058548,0.81300813,0.903067197,0.937674183,0.882038727,0.750978136
0.168620379,0.164487268,0.097432024,0.104520796,0.236226415,0.085794655,0.168963757,0.746898263,0.924741665,0.936,0.915216421,0.833605887
0.187560739,0.189522342,0.111111111,0.114862083,0.2143951,0.09310987,0.164506481,0.692972973,0.922193878,0.927229489,0.931034483,0.828897338
0.819279907,0.647520864,0.459787557,0.182653061,0.152156225,0.095030514,0.162698413,0.575690608,0.858341725,0.882585752,0.865566758,0.736057427
0.809064609,0.666149871,0.434738956,0.180327869,0.147342995,0.054161162,0.182697201,0.650485437,0.887694146,0.907729179,0.901154188,0.773950484
0.156661786,0.149372862,0.091725945,0.068265068,0.140814868,0.047178538,0.413234614,0.739130435,0.92194548,0.910391743,0.907803121,0.815247895
0.12244898,0.121102724,0.094642284,0.136333986,0.172839506,0.125815471,0.296815287,0.739845758,0.912348877,0.925436527,0.90286876,0.81769437
0.821645022,0.67032967,0.459381044,0.196638655,0.141520468,0.110697674,0.324711316,0.776623377,0.89955157,0.914904205,0.865478842,0.732368052
0.813806206,0.659120479,0.370004297,0.203033839,0.141716567,0.071960298,0.484516436,0.788865789,0.88411215,0.886010363,0.818614616,0.614195184
0.130710086,0.156444444,0.122731201,0.154390345,0.152640743,0.131086142,0.428571429,0.797503467,0.893453485,0.864327485,0.796041092,0.616572311
0.097949886,0.136490251,0.119949093,0.169932312,0.17245509,0.088195387,0.317171717,0.838199242,0.914230019,0.90128388,0.829179773,0.654909438
0.069118148,0.125433125,0.112999685,0.147438132,0.186799502,0.087834664,0.211304122,0.845614035,0.940467026,0.901709402,0.832382624,0.572327044
0.081576535,0.114174925,0.096696213,0.127712855,0.206876111,0.09370756,0.298641226,0.827764706,0.89273743,0.869463869,0.792093704,0.57330637
0.079965606,0.109513742,0.105410822,0.112485504,0.166170339,0.096618357,0.261788618,0.850746269,0.915992695,0.886287625,0.824561404,0.604905826
0.060911271,0.104994903,0.105229994,0.13013222,0.174074074,0.11018711,0.219758065,0.832590856,0.90406291,0.871121718,0.798865395,0.595907928
