NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.062946139,0.064186725,0.084025241,0.101652893,0.092456041,0.272251309,0.105882353,0.043343653,0.187435278,0.201603206,0.207562349,0.171153207
0.085648148,0.112038523,0.255343082,0.383725415,0.941139107,0.315659679,0.7108203,0.080064051,0.808429119,0.717352415,0.674443842,0.13125
0.076566125,0.11006077,0.271533411,0.381558029,0.996685998,0.257668712,0.800811739,0.012547736,0.841269841,0.75688653,0.700705145,0.135972461
0.080191912,0.217922607,0.193687231,0.353726001,0.674300254,0.114300904,0.664488017,-0.027225131,0.746893695,0.736233225,0.687294771,0.579551382
0.17572892,0.20290356,0.311067961,0.429602888,1,0.316855475,0.561952441,0.355478433,0.73253833,0.635859519,0.580165289,0.144912641
0.271344041,0.323519103,0.404580153,0.482014388,0.964216426,0.206833435,0.736126659,0.244444444,0.749469214,0.688789738,0.6455246,0.129259694
0.104958678,0.07964012,0.182346109,0.234345707,0.508492201,0.105321508,0.73793962,0.20040282,0.684116331,0.669593853,0.596212754,0.141851107
0.076074972,0.131871838,0.275157233,0.400078217,0.903678422,0.20495356,0.790430042,0.206746464,0.833707865,0.755684823,0.689922481,0.131049483
0.112960761,0.178423237,0.373371925,0.48159167,0.939865888,0.035745423,0.596223675,0.26713948,0.785383904,0.77534746,0.664480874,0.522191781
0.0919259,0.156626506,0.308651911,0.337069656,0.919854281,0.021879022,0.685774947,0.15804878,0.832035361,0.795918367,0.729221119,0.624217119
0.101398601,0.130823705,0.087288417,0.080071813,0.143501805,-0.049210771,0.625991689,0.565102445,0.431472081,0.096722622,0.13205593,0.104643105
0.082318199,0.070510594,0.106666667,0.06504065,0.108821636,-0.043207127,0.708597285,0.128581925,0.09380863,0.08644308,0.113598209,0.096589098
0.089916272,0.068669528,0.099514563,0.061521253,0.094650206,-0.017475728,0.703546099,0.189412169,0.10511883,0.099132024,0.112597547,0.120512821
0.109186747,0.082624957,0.112889638,0.097924583,0.236213506,-0.059748428,0.931260229,0.329390018,0.334469536,0.130929791,0.128042328,0.254283756
0.122106219,0.046743295,0.081803005,0.095613758,0.179552716,0.048050139,0.477281553,0.403009222,0.637668161,0.576751816,0.453422542,0.084657801
0.072317524,0.046448087,0.074724377,0.039903265,0.119151591,-0.018769552,0.381240545,0.226784586,0.467444993,0.264672473,0.231858407,0.097312999
0.062975779,0.047853624,0.054846939,0.055068836,0.154353977,0.001316367,0.345724907,0.342828077,0.513901345,0.56261343,0.433365292,0.090654533
0.0877428,0.051631296,0.068338558,0.069221261,0.106796117,-0.009075908,0.287139108,0.29005381,0.321443737,0.323813524,0.255737705,0.173314508
0.09540636,0.088201604,0.098435134,0.119906868,0.181122449,-0.013392857,0.51828077,0.47479776,0.15822389,0.13865932,0.108761329,0.127027027
0.081608747,0.087537092,0.169754253,0.339325843,0.466491459,-0.042201835,0.521666667,0.596330275,0.622788088,0.566765579,0.445583211,0.331384016
0.094407159,0.111764706,0.263015551,0.48444103,0.928228747,0.013578625,0.344362745,0.683309558,0.730684327,0.692659385,0.602641056,0.528296115
0.045405405,0.074714759,0.059516794,0.09472162,0.184517099,0.058823529,0.414481898,0.724696356,0.76819407,0.588509317,0.422955975,0.387511478
0.041111754,0.048416019,0.048178613,0.04784689,0.146932953,-0.019193106,0.066202091,0.102985075,0.122923588,0.072264836,0.058539945,0.075034106
0.055893074,0.061979648,0.065632458,0.046029919,0.146440428,-0.012815534,0.106132075,0.07720724,0.101449275,0.068249258,0.070889894,0.081492765
0.067226891,0.065345308,0.063063063,0.047204969,0.161388783,0.030577576,0.052173913,0.081794195,0.12970451,0.06570452,0.063343718,0.080841639
0.057332529,0.063338534,0.063956964,0.035206918,0.124586549,0.082222222,0.088226616,0.08085431,0.082326284,0.064782097,0.050140143,0.074232926
0.038575668,0.042461538,0.052189562,0.025766871,0.108506616,0.1065662,0.075675676,0.034364261,0.094847391,0.066492829,0.064537591,0.087085113
0.107962213,0.105563481,0.098573281,0.073229292,0.074615081,-0.051121076,0.261359754,0.298449005,0.115238095,0.096715328,0.12379936,0.105316627
0.087539432,0.056485356,0.068172965,0.037330317,0.133389497,0.003427592,0.489740082,0.170093458,0.093675701,0.089377632,0.099352052,0.095320624
0.097410604,0.074871795,0.082493468,0.082731816,0.366364271,0.028858218,0.920067668,0.249918113,0.101964453,0.098941555,0.107142857,0.161151079
0.270446097,0.172712934,0.203711887,0.21171771,0.373795073,0.044823483,0.872742906,0.278432795,0.34301676,0.286010363,0.278810409,0.447785675
