NDVI01,NDVI02,NDVI03,NDVI04,NDVI05,NDVI06,NDVI07,NDVI08,NDVI09,NDVI10,NDVI11,NDVI12
0.105661738,0.132002576,0.354195011,0.598401598,0.690441533,0.009049774,0.920771616,0.790776153,0.789559543,0.819940476,0.735223322,0.896457766
0.073201382,0.063805759,0.146060417,0.620807666,0.435328899,-0.030004478,0.559271646,0.676703645,0.703737055,0.666102923,0.592442645,0.391611925
0.165935031,0.149026249,0.373806276,0.50424878,0.589586524,0.003389831,0.601959584,0.481382979,0.437523594,0.307307307,0.34774609,0.358490566
0.101325758,0.081632653,0.058263971,0.076437145,0.149566676,-0.066060606,0.234607646,0.196297478,0.427522936,0.704478861,0.682847896,0.497145694
0.079964061,0.071770335,0.062853342,0.180778032,0.217208814,-0.105533371,0.387209672,0.483256962,0.491882405,0.588235294,0.135534746,0.105835806
0.102516309,0.037700635,0.06232023,0.272595806,0.209176788,-0.086886131,0.401789187,0.562865497,0.575275111,0.502415459,0.113412229,0.083172147
0.113350126,0.050660793,0.076647564,0.407258065,0.222885223,-0.074115456,0.392618942,0.468159012,0.531139241,0.558152476,0.200179533,0.126712329
0.148983364,0.146987952,0.441332324,0.731113956,0.668619247,-0.003976143,0.888696322,0.772283151,0.803043868,0.778164419,0.704705882,0.835116425
0.172006745,0.162248144,0.336936937,0.793103448,0.800456969,-4.62E-04,0.779716467,0.621377493,0.618065783,0.644806127,0.410421836,0.503964999
0.250095166,0.215225898,0.352207617,0.514249866,0.321100917,-0.024973985,0.558101473,0.607142857,0.692913386,0.672407475,0.557471264,0.503657262
0.633829889,0.436762226,0.214053351,0.513313609,0.679185679,-0.013672796,0.8512155,0.786011342,0.794517682,0.824,0.76973845,0.547055863
0.348964439,0.130238846,0.340314136,0.794862318,0.763640024,0.031584729,0.715133531,0.654395192,0.676509476,0.568648649,0.583919598,0.242
0.264659271,0.206079571,0.354235424,0.544049459,0.554828151,0.017686286,0.666216824,0.614061903,0.679439637,0.607565012,0.532861476,0.379786566
0.212538226,0.146934053,0.296398892,0.244851259,0.257226491,0.020547945,0.517861367,0.389205498,0.292349727,0.215491559,0.208151383,0.130197682
0.122929381,0.110410095,0.241976566,0.769607843,0.654976975,-0.007751938,0.72489083,0.725104127,0.74095072,0.677896467,0.630718954,0.617466175
0.201161946,0.143472023,0.302798982,0.419646218,0.437277404,-0.008991009,0.662414494,0.51048951,0.384837545,0.405133367,0.44951307,0.427472527
0.096109079,0.093642343,0.223436817,0.512605042,0.471184073,0.073677377,0.629264861,0.547313692,0.500200562,0.436692506,0.413076533,0.551325629
0.102242152,0.062911485,0.065260382,0.488451668,0.359467456,-0.024336283,0.5371669,0.561822126,0.640653358,0.590117911,0.471871412,0.658041603
0.095821022,0.059483726,0.056578507,0.371737174,0.207282913,-0.054414784,0.588354226,0.461304495,0.54344473,0.513336962,0.426931106,0.200558399
0.0808,0.053352559,0.055193692,0.136231884,0.120215633,-0.095117541,0.195371901,0.319233311,0.373542421,0.506044905,0.309847199,0.343189018
0.083484574,0.04697024,0.069418386,0.439733998,0.260934148,-0.084689195,0.52662262,0.569493942,0.587351779,0.568224299,0.519311193,0.488958991
0.087520259,0.054636952,0.072096128,0.185496584,0.172342621,-0.076276276,0.465260095,0.502652989,0.408538974,0.398762157,0.302857143,0.377081293
0.592512599,0.291956306,0.467532468,0.607952286,0.481059063,0.035632184,0.735817104,0.642768338,0.750583839,0.684760522,0.691428571,0.479879276
0.27582017,0.083818915,0.178651685,0.348754448,0.480554314,0.028669725,0.8114411,0.536376605,0.583637692,0.557195572,0.52739726,0.112084063
0.097553018,0.121042831,0.454046639,0.800153728,0.849514563,0.009269988,0.872855701,0.77468599,0.77474984,0.722128852,0.634947134,0.76942537
0.111190561,0.114342366,0.338058115,0.593169262,0.640175524,0.052454418,0.91708496,0.76774723,0.773705909,0.788765994,0.737649063,0.855629139
0.099491649,0.082529475,0.210914928,0.510017575,0.645142965,-0.011305242,0.858093126,0.794158008,0.803378086,0.808537091,0.714285714,0.839208411
0.528690808,0.106382979,0.421670117,0.910854032,0.802250804,0.003917728,0.931386861,0.753791887,0.732924449,0.767198286,0.675612602,0.588173178
0.116910976,0.173768062,0.655011655,0.90492579,0.896572703,0.00243546,0.91776688,0.788553259,0.790535995,0.775732218,0.71875,0.385771543
0.432355724,0.533596838,0.747465438,0.944005129,0.75020816,0.001618996,0.773099415,0.596946565,0.55388714,0.565217391,0.510553337,0.718488461
0.113545817,0.087681931,0.204111601,1,0.683504506,-0.100749918,0.867944178,0.729982466,0.780499293,0.718723037,0.674584323,0.831820932
0.08001749,0.057900635,0.120111732,0.746759721,0.520792079,-0.094502336,0.757588993,0.661236506,0.710159876,0.696396929,0.601152738,0.675464321
0.077715356,0.026795284,0.076774815,0.293680297,0.248800548,-0.084355258,0.599317261,0.659479554,0.572697522,0.576230492,0.482548476,0.452190476
0.075559701,0.039143279,0.076665551,0.40899654,0.268098648,-0.075931891,0.470539419,0.533033033,0.550603528,0.619412516,0.443219405,0.383380548
0.100389864,0.045574388,0.079131886,0.165639725,0.170257123,-0.113596233,0.464560551,0.506270154,0.525773196,0.534814815,0.368476542,0.273605621
0.101922379,0.047887324,0.098471383,0.351681957,0.341066417,-0.054887611,0.758206565,0.592787378,0.612869746,0.542032267,0.483531691,0.680508061
0.182716049,0.043065982,0.069241983,0.280802292,0.243493761,-0.047767394,0.508401719,0.580542827,0.652987761,0.608974359,0.492146597,0.11038046
0.139107612,0.031035873,0.093562874,0.079282219,0.209269162,-0.058382432,0.388547396,0.68384157,0.612703331,0.45899411,0.160914388,0.294117647
0.100722482,0.054638797,0.195096322,0.460682777,0.255406613,-0.075496689,0.732942326,0.520137694,0.495395948,0.40913006,0.376540393,0.699453552
0.09050379,0.084961767,0.321219987,0.613581842,0.52970123,0.007116425,0.703749741,0.685021178,0.782925783,0.670175439,0.615763547,0.758354756
0.096774194,0.102985575,0.385208552,0.823529412,0.636934441,0.052407932,0.929270128,0.772735867,0.760032593,0.700570057,0.670856475,0.246993525
0.211594203,0.198821797,0.497762307,0.621526246,0.70457966,0.007451565,0.883180309,0.757322176,0.762831858,0.760135135,0.717431193,0.844339623
0.112235511,0.087820744,0.279000986,0.499422232,0.632941176,0.015222807,0.79582876,0.705837756,0.746621622,0.694229625,0.651073198,0.800410116
0.202513966,0.13277053,0.244475623,0.524732485,0.663451233,0.009090909,0.853596435,0.73082372,0.776331086,0.741007194,0.677645001,0.704242424
0.129579005,0.196085049,0.663089127,0.84281407,0.89426044,0.038723027,0.907656341,0.712635379,0.668950276,0.63321072,0.594713656,0.366050808
0.100176991,0.145693017,0.327964861,0.733059548,0.674008811,-0.00454316,0.894618414,0.761784815,0.730396476,0.767328739,0.707482993,0.858753709
0.087433628,0.116950407,0.273849075,0.852996608,0.829462621,-0.014271152,0.929971989,0.801078267,0.795670996,0.829737152,0.715052321,0.809363422
0.117776152,0.124087591,0.385745775,0.965447971,0.848292783,0.023490931,0.953837049,0.800216372,0.817723646,0.704398827,0.669545193,0.329597555
0.095390233,0.095435685,0.371194911,0.838337182,0.779988521,0.011941127,0.892291447,0.766314967,0.757991949,0.72972973,0.67426348,0.597322922
0.11637931,0.113227513,0.291716687,0.469172932,0.581213307,0.013609145,0.860923077,0.558106169,0.440892193,0.516404742,0.425458148,0.185360094
0.077832512,0.037383178,0.114331723,1,0.697545527,-0.05586051,0.488054608,0.47012239,0.415313225,0.331212724,0.120082816,0.166666667
0.027580071,0.031086273,0.064361191,0.142236699,0.228233608,-0.087022901,0.635209479,0.583044316,0.597638957,0.556862745,0.476923077,0.321973094
0.077366255,0.053641208,0.138830162,0.820489574,0.539442231,-0.073071027,0.631893688,0.665497076,0.762921059,0.715928695,0.637959408,0.704789834
0.117267552,0.103181427,0.208005718,0.270257611,0.329538267,-0.050696379,0.634670487,0.627750839,0.572605115,0.631555356,0.623160434,0.653094846
0.085563844,0.048387097,0.129874534,0.388359788,0.39661467,-0.062626263,0.652957305,0.635588508,0.724281549,0.669119392,0.611729019,0.852839506
0.117928287,0.052631579,0.052369077,0.189380531,0.187921847,-0.055445545,0.384904243,0.576223776,0.621313035,0.554493308,0.499031276,0.633333333
0.12,0.073268652,0.16728972,0.195876289,0.213773314,-0.045664443,0.436874702,0.53894081,0.766826923,0.695704057,0.489295039,0.168049793
0.123488457,0.147275405,0.376678445,0.692939245,0.629488885,0.019032083,0.885604607,0.777241657,0.778569837,0.801193661,0.722955886,0.863937387
0.301792115,0.275826087,0.78424015,0.839180649,0.84627544,-0.004237288,0.779189833,0.585102421,0.528280108,0.494432071,0.525970149,0.644016506
0.369540873,0.242424242,0.491525424,0.643520566,0.613217539,0.047489824,0.860351164,0.706237425,0.687961756,0.637239165,0.62406015,0.478658537
0.099360341,0.072515034,0.202850356,0.366607774,0.483793517,-0.001654716,0.798744531,0.614302016,0.549636804,0.590767865,0.582969432,0.310555839
0.109390126,0.134801762,0.359510454,0.519735167,0.682337009,0.003127666,0.91336542,0.758614336,0.786866621,0.758800818,0.719153614,0.670460705
0.114647083,0.077380952,0.47965812,0.926662981,0.896532121,0.009754656,0.760576058,0.649122807,0.505394907,0.550646552,0.576566125,0.615875266
0.08716094,0.093031239,0.355727242,0.835245047,0.848252344,0.049440635,0.949579832,0.810383747,0.805507745,0.726541555,0.668742217,0.201948627
0.099656357,0.112010796,0.376397516,0.695746215,0.670665213,0.017972194,0.898357488,0.802685347,0.751523676,0.684827182,0.640690065,0.157438613
0.084163518,0.090794451,0.187540558,0.425287356,0.415318231,0.072319202,0.845257601,0.793948679,0.742320819,0.6128648,0.514507325,0.113613101
0.08025177,0.073303785,0.166371054,0.904404873,0.771550885,-0.061072261,0.598958333,0.673334628,0.637130802,0.648204504,0.55855573,0.399828031
0.079844961,0.045140033,0.079986941,0.528913963,0.464441219,-0.060606061,0.513877208,0.531465692,0.443338075,0.471356784,0.381489842,0.345259392
0.091731798,0.058466211,0.143622364,0.429413691,0.427027027,-0.03190914,0.78956373,0.686010996,0.805745554,0.717936118,0.671167593,0.741360089
0.090768637,0.121092346,0.558172398,1,0.898379971,-0.048843188,0.845528455,0.710919089,0.812012838,0.601584607,0.326783868,0.116742081
0.10483871,0.041445271,0.085158151,0.228337875,0.238265003,-0.044329897,0.607284244,0.625991689,0.824327541,0.740206186,0.682702149,0.868708972
0.101936799,0.058324496,0.12516469,0.340969163,0.321826681,-0.063529412,0.66644577,0.609380726,0.792298716,0.772289454,0.715142429,0.811931244
0.078504673,0.062735687,0.256419275,0.536369012,0.495638382,-0.052736318,0.840169133,0.722947368,0.824275362,0.793764988,0.726213066,0.888324873
0.773913043,0.519437939,0.816658911,0.942992874,0.938906752,0.0154451,0.896710164,0.781376518,0.793045664,0.816224529,0.712361712,0.664621677
0.08603352,0.077071912,0.163053163,0.662872291,0.762783342,0.01912947,0.9257746,0.760847963,0.747913189,0.776293823,0.590852905,0.710815939
0.132124352,0.137042925,0.21468144,0.219866747,0.269686411,0.030155979,0.626258206,0.266666667,0.199297012,0.286451008,0.49178744,0.38623327
0.132382892,0.158127208,0.574377978,0.842962963,0.743267504,0.097435897,0.919805589,0.771659919,0.736418511,0.63309814,0.584806811,0.117739403
0.099502488,0.117922827,0.329711375,0.939680662,0.978425889,0.100277447,0.971788029,0.789585547,0.801737581,0.732054635,0.690976514,0.155695704
0.127849356,0.070256074,0.316147512,0.474488025,0.576237624,0.012143462,0.873684211,0.703937008,0.707678076,0.663969538,0.577972208,0.498301246
0.09535218,0.122378955,0.3888335,0.624738822,0.625978091,0.035977105,0.90616518,0.746794872,0.709991158,0.53909465,0.464963756,0.10678733
0.07615894,0.094314381,0.257298031,0.737650674,0.634207969,-0.068662545,0.414861996,0.277254374,0.234758234,0.228535877,0.242708333,0.320547945
0.082486794,0.049773756,0.150949914,0.943228602,0.476031215,-0.058358061,0.619834711,0.578908281,0.473604827,0.511210762,0.469559976,0.365159129
0.079940785,0.072057385,0.195197256,0.949778434,0.82171799,-0.051634297,0.770627442,0.685411573,0.741324921,0.747616377,0.679465776,0.57921207
0.103512015,0.075463562,0.182012848,0.477825465,0.560938101,-0.039651838,0.88394176,0.766429468,0.862603048,0.805168986,0.755047106,0.870877845
0.102396514,0.081240768,0.126939351,0.274048242,0.296057348,-0.053271028,0.589358507,0.650819672,0.760524326,0.749514563,0.680492374,0.830674847
0.089125102,0.058823529,0.101468625,0.174603175,0.283965363,-0.053898769,0.423838384,0.566414315,0.769296014,0.759036145,0.665514491,0.824299065
0.088095238,0.068258113,0.145754119,0.355351682,0.429600412,-0.024726855,0.83628692,0.73523736,0.816197337,0.713686418,0.672708169,0.95215311
0.355018587,0.245437956,0.461294703,0.682144205,0.778491172,0.033887043,0.804719636,0.555391433,0.376325088,0.447905478,0.354943274,0.312793734
0.087958455,0.080041223,0.228415301,0.637392733,0.664643399,0.011957206,0.927620476,0.742604687,0.672870593,0.48052784,0.496640195,0.111743194
0.103719912,0.102096011,0.373626374,0.803284878,0.815653414,-0.01002004,0.93889461,0.800148038,0.790424571,0.642416769,0.583171521,0.273396425
0.048296899,0.101037037,0.490135397,0.503666538,0.575757576,0.073622213,0.89348139,0.750392465,0.707275804,0.622285175,0.551297899,0.427400468
0.067479675,0.059795177,0.146978022,0.548487199,0.518987342,-0.056166419,0.63248044,0.57296467,0.494199536,0.589828635,0.528020566,0.567800671
0.072593801,0.040633609,0.08406187,0.32437276,0.439481268,-0.042564372,0.575859179,0.504223283,0.409863946,0.475474908,0.413673233,0.317975567
0.051840127,0.049419569,0.170668397,0.572167372,0.545936073,-0.070591442,0.461104848,0.366950596,0.289256198,0.295270558,0.244465379,0.336091003
